seq_id,position,position_bucket,token_id,logratio_bf16,logratio_fp32,truncated,completion_len
0,50,0-64,1657,0.0008060067193582654,0.0001384346978738904,False,142
0,51,0-64,26111,-0.060990914702415466,0.06640852987766266,False,142
0,52,0-64,438,0.03683224320411682,-0.038412660360336304,False,142
0,53,0-64,304,0.07970929145812988,0.0006515979766845703,False,142
0,54,0-64,5813,0.00043466180795803666,7.415714208036661e-06,False,142
0,55,0-64,13,-0.042806267738342285,0.05296361446380615,False,142
0,56,0-64,2055,0.047712355852127075,0.03563883900642395,False,142
0,57,0-64,11,0.05260857939720154,-0.009445101022720337,False,142
0,58,0-64,1340,0.015325963497161865,-0.015445291996002197,False,142
0,59,0-64,6088,0.0011121999705210328,2.119655255228281e-05,False,142
0,60,0-64,17767,-0.024998724460601807,0.02263730764389038,False,142
0,61,0-64,1124,-0.004464775323867798,0.030020087957382202,False,142
0,62,0-64,37018,0.0009727513534016907,3.624317469075322e-05,False,142
0,63,0-64,90,6.151010165922344e-05,8.104339940473437e-06,False,142
0,64,64-128,19,0.033684615045785904,0.0005863942205905914,False,142
0,65,64-128,23,2.586808113846928e-05,1.0609292075969279e-05,False,142
0,66,64-128,15170,0.00012885693286079913,6.786620360799134e-06,False,142
0,67,64-128,17,2.9802276912960224e-06,-8.344695743289776e-07,False,142
0,68,64-128,92,2.288792165927589e-05,1.9070866983383894e-06,False,142
0,69,64-128,284,0.0019427727675065398,0.0004149865126237273,False,142
0,70,64-128,220,0.00034600470098666847,8.279058965854347e-05,False,142
0,71,64-128,17,1.764281842042692e-05,2.38402935792692e-06,False,142
0,72,64-128,19,2.7418097943154862e-06,2.7418097943154862e-06,False,142
0,73,64-128,1124,0.010102448984980583,0.0029861312359571457,False,142
0,74,64-128,8,0.00013934595335740596,3.825647581834346e-05,False,142
0,75,64-128,26111,0.017429165542125702,0.002479366958141327,False,142
0,76,64-128,304,0.004176139831542969,0.055312156677246094,False,142
0,77,64-128,3217,0.0008962904685176909,7.61305564083159e-05,False,142
0,78,64-128,382,0.005135796032845974,0.001340172253549099,False,142
0,79,64-128,18,0.010219509713351727,-0.000982348807156086,False,142
0,80,64-128,13,9.775113539944869e-06,-1.6689782569301315e-06,False,142
0,81,64-128,3070,0.004695104900747538,0.0004951232112944126,False,142
0,82,64-128,7595,0.01608608104288578,0.005492666736245155,False,142
0,83,64-128,6088,0.08582913875579834,-0.07623445987701416,False,142
0,84,64-128,304,-0.010120779275894165,-0.07725563645362854,False,142
0,85,64-128,5813,-0.022032685577869415,0.006348662078380585,False,142
0,86,64-128,323,0.0008850948070175946,0.00012597005115821958,False,142
0,87,64-128,3217,0.00011324241495458409,6.365135050145909e-05,False,142
0,88,64-128,66963,0.006184843368828297,9.277183562517166e-05,False,142
0,89,64-128,576,-0.006729602813720703,-0.06062746047973633,False,142
0,90,64-128,2790,0.008905455470085144,0.0022392719984054565,False,142
0,91,64-128,1372,0.00900009274482727,-0.00850173830986023,False,142
0,92,64-128,315,0.004789665341377258,0.0004428178071975708,False,142
0,93,64-128,26111,-0.007308945059776306,0.025804534554481506,False,142
0,94,64-128,6088,0.05676478520035744,-0.011325653642416,False,142
0,95,64-128,304,0.057247817516326904,0.02624577283859253,False,142
0,96,64-128,2176,0.008738100528717041,-0.04913085699081421,False,142
0,97,64-128,3951,0.010823944583535194,0.0003869328647851944,False,142
0,98,64-128,374,-0.038264334201812744,0.00830930471420288,False,142
0,99,64-128,279,0.03839913010597229,0.043651968240737915,False,142
0,100,64-128,2629,0.0024215441662818193,0.00025288877077400684,False,142
0,101,64-128,315,9.405170567333698e-05,2.1572457626461983e-05,False,142
0,102,64-128,279,-0.022013217210769653,0.002273052930831909,False,142
0,103,64-128,26111,0.021066933870315552,0.03575161099433899,False,142
0,104,64-128,6088,0.0064832353964447975,-0.0010889386758208275,False,142
0,105,64-128,304,0.004518299363553524,-0.000322551466524601,False,142
0,106,64-128,5813,0.05110044777393341,0.00030584633350372314,False,142
0,107,64-128,323,0.0006768796010874212,1.3122276868671179e-05,False,142
0,108,64-128,3217,-0.08510875701904297,0.032853126525878906,False,142
0,109,64-128,13,0.10404932498931885,0.04057657718658447,False,142
0,110,64-128,715,0.06407976150512695,-0.15470075607299805,False,142
0,111,64-128,4416,0.06601428985595703,-0.04124927520751953,False,142
0,112,64-128,11,-0.053439415991306305,0.00231238454580307,False,142
0,113,64-128,279,-0.12652432918548584,-0.0452197790145874,False,142
0,114,64-128,2790,0.030421223491430283,0.0014371536672115326,False,142
0,115,64-128,374,0.006802678108215332,0.002152562141418457,False,142
0,116,64-128,17767,0.03464842215180397,-0.004496093839406967,False,142
0,117,64-128,220,0.016352450475096703,0.00306776724755764,False,142
0,118,64-128,19,1.3112935448589269e-05,1.668843651714269e-06,False,142
0,119,64-128,23,3.9219088648678735e-05,1.4423556422116235e-05,False,142
0,120,64-128,488,0.0025874252896755934,0.0003577347379177809,False,142
0,121,64-128,220,0.00011538793478393927,4.672338400268927e-05,False,142
0,122,64-128,17,1.1920922133867862e-06,1.1920922133867862e-06,False,142
0,123,64-128,19,3.707340147229843e-05,1.0370520612923428e-05,False,142
0,124,64-128,284,0.04314572364091873,-0.002052716910839081,False,142
0,125,64-128,220,0.0027813343331217766,0.0005478290840983391,False,142
0,126,64-128,22,3.0874729418428615e-05,1.1801243090303615e-05,False,142
0,127,64-128,17,1.549708758830093e-05,2.1456471586134285e-06,False,142
0,128,128-256,1124,0.0015324526466429234,0.00037469202652573586,False,142
0,129,128-256,8,-0.09626907110214233,-0.11875861883163452,False,142
0,130,128-256,26111,-0.05379393696784973,-0.001767188310623169,False,142
0,131,128-256,382,0.020093576982617378,0.0024143625050783157,False,142
0,132,128-256,785,0.06291437149047852,0.01422739028930664,False,142
0,133,128-256,1590,-0.024395570158958435,0.00343264639377594,False,142
0,134,128-256,4226,0.0043254392221570015,0.0011287229135632515,False,142
0,135,128-256,374,0.01022021472454071,-0.001290634274482727,False,142
0,136,128-256,26274,-0.018623821437358856,0.03609038144350052,False,142
0,137,128-256,220,0.0028701324481517076,0.0005527038592845201,False,142
0,138,last3,22,3.111314072157256e-05,1.5854351659072563e-05,False,142
0,139,last3,17,3.7788631743751466e-05,-4.173038178123534e-06,False,142
0,140,last3,13,-0.028560683131217957,-0.021616026759147644,False,142
0,141,final,151645,-0.1860487461090088,-0.11091828346252441,False,142
1,0,0-64,32313,0.07719135284423828,0.03102588653564453,False,505
1,1,0-64,11,-0.050162769854068756,0.004618190228939056,False,505
1,2,0-64,773,0.10860896110534668,0.1475837230682373,False,505
1,3,0-64,467,0.012208700180053711,0.07307028770446777,False,505
1,4,0-64,826,0.0009347598534077406,0.0005838077049702406,False,505
1,5,0-64,63759,-0.019042789936065674,-0.0005853772163391113,False,505
1,6,0-64,400,0.001652424456551671,-0.00012522446922957897,False,505
1,7,0-64,16,0.0002814135223161429,0.00010593744809739292,False,505
1,8,0-64,17,8.21318244561553e-05,4.39848517999053e-05,False,505
1,9,0-64,817,-0.04873347282409668,0.09760212898254395,False,505
1,10,0-64,6460,0.0018836389062926173,0.0002929101465269923,False,505
1,11,0-64,13,0.04825282096862793,-0.02575230598449707,False,505
1,12,0-64,2932,0.01579868793487549,0.07687580585479736,False,505
1,13,0-64,7391,0.025520801544189453,0.028009891510009766,False,505
1,14,0-64,220,0.012699800543487072,0.0021388111636042595,False,505
1,15,0-64,20,0.0003895000845659524,0.00010339778964407742,False,505
1,16,0-64,15,4.1960789531003684e-05,2.6702000468503684e-05,False,505
1,17,0-64,4420,0.002418571151793003,0.0004730755463242531,False,505
1,18,0-64,70583,-0.06624741852283478,-0.020696118474006653,False,505
1,19,0-64,14810,0.00013410145766101778,5.870533641427755e-07,False,505
1,20,0-64,13,0.058512985706329346,-0.04681271314620972,False,505
1,21,0-64,8704,-0.1383049488067627,-0.01472783088684082,False,505
1,22,0-64,1052,-0.047268569469451904,0.026128113269805908,False,505
1,23,0-64,525,0.00012170527770649642,5.685542419087142e-05,False,505
1,24,0-64,220,0.0006905793561600149,0.00024044507881626487,False,505
1,25,0-64,21,3.5523738915799186e-05,1.1914635251741856e-06,False,505
1,26,0-64,15,3.2186455882765586e-06,1.3112969554640586e-06,False,505
1,27,0-64,4420,6.341733387671411e-05,4.243649891577661e-05,False,505
1,28,0-64,304,0.0008451942121610045,0.00032258068677037954,False,505
1,29,0-64,458,0.006364789791405201,2.4762935936450958e-05,False,505
1,30,0-64,6460,1.3351351299206726e-05,5.721956767956726e-06,False,505
1,31,0-64,11,0.012988842092454433,0.0019071465358138084,False,505
1,32,0-64,582,-0.01265108585357666,-0.014461159706115723,False,505
1,33,0-64,646,0.06647855043411255,0.01883488893508911,False,505
1,34,0-64,5508,0.0479048490524292,0.02171504497528076,False,505
1,35,0-64,279,-0.1731046438217163,-0.008700728416442871,False,505
1,36,0-64,220,-0.21630215644836426,-0.15123486518859863,False,505
1,37,0-64,20,5.435795901576057e-05,8.58159182826057e-06,False,505
1,38,0-64,15,1.490105023549404e-05,1.108635296986904e-05,False,505
1,39,0-64,4420,0.0020009512081742287,0.0006848806515336037,False,505
1,40,0-64,311,-0.024980604648590088,0.05325120687484741,False,505
1,41,0-64,4115,0.004871875047683716,-0.007617443799972534,False,505
1,42,0-64,510,0.06436777114868164,0.12750482559204102,False,505
1,43,0-64,78045,-0.3669300079345703,0.14539718627929688,False,505
1,44,0-64,1124,-0.049385204911231995,-0.017036572098731995,False,505
1,45,0-64,1318,-0.06941381096839905,-0.029241234064102173,False,505
1,46,0-64,90,0.0018300942610949278,-0.0003919668961316347,False,505
1,47,0-64,23235,0.022774577140808105,-0.014611363410949707,False,505
1,48,0-64,92,0.19140130281448364,0.07978516817092896,False,505
1,49,0-64,284,0.00019441144831944257,4.182355769444257e-05,False,505
1,50,0-64,1124,0.0036826191935688257,-0.0003685893025249243,False,505
1,51,0-64,37018,0.0027309288270771503,0.00011023180559277534,False,505
1,52,0-64,90,0.02072056569159031,-0.003674423322081566,False,505
1,53,0-64,20,0.00014125302550382912,4.397824523039162e-05,False,505
1,54,0-64,15,4.935142715112306e-05,2.2648546291748062e-05,False,505
1,55,0-64,1124,0.04356849193572998,0.06347358226776123,False,505
1,56,0-64,1318,0.028838977217674255,-0.001981869339942932,False,505
1,57,0-64,90,0.000271879427600652,0.00010784744517877698,False,505
1,58,0-64,4420,0.014246776700019836,0.0002620965242385864,False,505
1,59,0-64,3417,0.0010543270036578178,0.00016359519213438034,False,505
1,60,0-64,90,0.00014029949670657516,1.0599789675325155e-05,False,505
1,61,0-64,21,3.0517112463712692e-05,3.8142316043376923e-06,False,505
1,62,0-64,15,1.4424220353248529e-05,1.0727799235610291e-06,False,505
1,63,0-64,1124,0.0031404008623212576,-0.0004587660077959299,False,505
1,64,64-128,1318,0.0038443722296506166,-0.00014961580745875835,False,505
1,65,64-128,90,4.7801782784517854e-05,9.654810128267854e-06,False,505
1,66,64-128,4420,0.0005714452126994729,0.0002300298074260354,False,505
1,67,64-128,7530,0.019829243421554565,0.011467427015304565,False,505
1,68,64-128,413,0.00017498392844572663,1.8581340555101633e-05,False,505
1,69,64-128,3417,0.0003129946126136929,1.735557452775538e-05,False,505
1,70,64-128,284,0.01913563162088394,0.0017615929245948792,False,505
1,71,64-128,1124,0.0030845466535538435,-0.0003639396745711565,False,505
1,72,64-128,37018,0.0009865660686045885,-3.577279858291149e-05,False,505
1,73,64-128,90,0.00012039413559250534,2.138520358130336e-06,False,505
1,74,64-128,20,0.008667821995913982,0.00258528720587492,False,505
1,75,64-128,15170,0.0020598173141479492,-0.0141373872756958,False,505
1,76,64-128,21,1.8000440832111053e-05,6.556349035236053e-06,False,505
1,77,64-128,92,0.001915883389301598,0.00029845174867659807,False,505
1,78,64-128,1124,6.913899414939806e-05,1.0011186532210559e-05,False,505
1,79,64-128,1318,0.0010101459920406342,-0.00011709704995155334,False,505
1,80,64-128,90,4.8397800128441304e-05,2.621432940941304e-06,False,505
1,81,64-128,4115,0.03440120816230774,-0.023044317960739136,False,505
1,82,64-128,92,0.04164890944957733,-0.00032038986682891846,False,505
1,83,64-128,1124,0.007537615019828081,0.0005128500051796436,False,505
1,84,64-128,2533,0.005816668272018433,0.01348993182182312,False,505
1,85,64-128,7039,0.025909245014190674,0.035629093647003174,False,505
1,86,64-128,11,0.03660613298416138,-0.07062309980392456,False,505
1,87,64-128,2474,-0.02145671844482422,-0.08342647552490234,False,505
1,88,64-128,1340,0.032484352588653564,0.01919776201248169,False,505
1,89,64-128,63759,0.059927746653556824,-0.004637911915779114,False,505
1,90,64-128,400,0.000929281348362565,6.906711496412754e-05,False,505
1,91,64-128,16,5.090107151772827e-05,2.038349339272827e-05,False,505
1,92,64-128,17,3.2782016205601394e-05,1.7523227143101394e-05,False,505
1,93,64-128,817,0.06922601908445358,0.008322469890117645,False,505
1,94,64-128,6460,0.003938300535082817,0.0011364053934812546,False,505
1,95,64-128,11,0.028415441513061523,0.006585836410522461,False,505
1,96,64-128,582,0.03879517316818237,0.09292382001876831,False,505
1,97,64-128,646,0.03668956458568573,0.0066926926374435425,False,505
1,98,64-128,11047,0.012411043047904968,0.004268571734428406,False,505
1,99,64-128,1059,-0.013159751892089844,-0.10923290252685547,False,505
1,100,64-128,23681,-0.054886654019355774,-0.013140514492988586,False,505
1,101,64-128,369,0.05452167987823486,-0.008691668510437012,False,505
1,102,64-128,279,0.011666536331176758,0.0637047290802002,False,505
1,103,64-128,220,0.06014935299754143,-0.01155741885304451,False,505
1,104,64-128,20,0.004855626728385687,0.0010294853709638119,False,505
1,105,64-128,15,0.043638039380311966,-0.01908130571246147,False,505
1,106,64-128,4420,0.037419453263282776,0.005837574601173401,False,505
1,107,64-128,510,0.020172953605651855,-0.05890190601348877,False,505
1,108,64-128,78045,0.029435783624649048,0.05231061577796936,False,505
1,109,64-128,1124,0.0060077086091041565,-0.000547848641872406,False,505
1,110,64-128,1318,5.07818695041351e-05,1.4542245480697602e-05,False,505
1,111,64-128,90,6.544376083184034e-05,4.408604581840336e-06,False,505
1,112,64-128,36,0.012847273610532284,0.0012391498312354088,False,505
1,113,64-128,14857,0.0005732323625124991,9.63952043093741e-05,False,505
1,114,64-128,92,0.0016733704833313823,0.00011315930169075727,False,505
1,115,64-128,284,7.510157047363464e-06,-1.192374838865362e-07,False,505
1,116,64-128,1124,-0.005884766578674316,-0.06556761264801025,False,505
1,117,64-128,1318,0.037846922874450684,0.04371011257171631,False,505
1,118,64-128,90,0.0002553137019276619,2.6431865990161896e-05,False,505
1,119,64-128,23235,-0.057979218661785126,-0.007478348910808563,False,505
1,120,64-128,92,0.004717411007732153,0.00023895641788840294,False,505
1,121,64-128,1124,0.0004232226056046784,1.5049998182803392e-05,False,505
1,122,64-128,15136,0.0007357274298556149,-2.53046746365726e-05,False,505
1,123,64-128,1124,-0.015038341283798218,-0.012616008520126343,False,505
1,124,64-128,1318,0.00036995718255639076,3.7462450563907623e-06,False,505
1,125,64-128,90,0.0003163314249832183,-4.103145329281688e-06,False,505
1,126,64-128,30254,-0.09993904829025269,-0.057384192943573,False,505
1,127,64-128,398,0.0007306052139028907,-0.00019255152437835932,False,505
1,128,128-256,19775,-0.007124722003936768,0.027468860149383545,False,505
1,129,128-256,92,0.000902007392141968,0.00010855036089196801,False,505
1,130,128-256,284,-0.04390396177768707,0.012103423476219177,False,505
1,131,128-256,1124,0.0002755738969426602,2.1896528778597713e-05,False,505
1,132,128-256,37018,0.04334528371691704,-0.001176048070192337,False,505
1,133,128-256,90,1.5020257706055418e-05,-2.3853135644458234e-07,False,505
1,134,128-256,20,7.390948667307384e-06,3.5762514016823843e-06,False,505
1,135,128-256,15170,3.8265450712060556e-05,7.747872587060556e-06,False,505
1,136,128-256,21,2.3841855067985307e-07,2.3841855067985307e-07,False,505
1,137,128-256,92,0.00034290633630007505,3.0101160518825054e-05,False,505
1,138,128-256,1124,3.659658250398934e-05,3.569584805518389e-07,False,505
1,139,128-256,15136,0.0027205049991607666,-0.02104124426841736,False,505
1,140,128-256,220,0.013879097066819668,0.0009701615199446678,False,505
1,141,128-256,16,5.006777428206988e-06,1.1920801625819877e-06,False,505
1,142,128-256,17,3.9934315282152966e-05,1.5138783055590466e-05,False,505
1,143,128-256,1124,0.03532955050468445,-0.025472909212112427,False,505
1,144,128-256,2533,0.05017391964793205,-0.003184158354997635,False,505
1,145,128-256,10061,-0.012743234634399414,0.005815267562866211,False,505
1,146,128-256,594,0.019430769607424736,0.003206862136721611,False,505
1,147,128-256,11047,-0.022742748260498047,0.10384798049926758,False,505
1,148,128-256,323,0.023288726806640625,-0.28934288024902344,False,505
1,149,128-256,1477,-0.04494154453277588,0.08572328090667725,False,505
1,150,128-256,279,0.051768332719802856,0.03057006001472473,False,505
1,151,128-256,1590,0.04318952560424805,0.028577327728271484,False,505
1,152,128-256,4226,0.0454421192407608,0.0014472156763076782,False,505
1,153,128-256,624,0.057093143463134766,0.04717111587524414,False,505
1,154,128-256,3357,0.25369834899902344,-0.3842477798461914,False,505
1,155,128-256,365,0.005199600011110306,0.0018121488392353058,False,505
1,156,128-256,11,-0.04816476255655289,0.0031638965010643005,False,505
1,157,128-256,37614,0.17709922790527344,-0.0661773681640625,False,505
1,158,128-256,1112,0.1268758773803711,0.07740497589111328,False,505
1,159,128-256,6771,-0.09733152389526367,0.10340547561645508,False,505
1,160,128-256,752,-0.10495340824127197,-0.10216295719146729,False,505
1,161,128-256,653,0.002766728401184082,0.09462273120880127,False,505
1,162,128-256,419,-0.07720386981964111,0.006547808647155762,False,505
1,163,128-256,304,-0.008567094802856445,0.03872942924499512,False,505
1,164,128-256,847,-0.052258215844631195,0.00010994821786880493,False,505
1,165,128-256,1968,-0.0556059330701828,0.017624810338020325,False,505
1,166,128-256,6157,-0.040616750717163086,-0.08260130882263184,False,505
1,167,128-256,624,0.0359959602355957,0.057817935943603516,False,505
1,168,128-256,59,0.10377001762390137,0.05348086357116699,False,505
1,169,128-256,9640,0.044149249792099,0.037072986364364624,False,505
1,170,128-256,59,0.04772074893116951,0.008122283965349197,False,505
1,171,128-256,1318,0.05387669801712036,0.0011671185493469238,False,505
1,172,128-256,90,0.00022468426323030144,6.828167533967644e-05,False,505
1,173,128-256,36,0.03502650186419487,0.0016917698085308075,False,505
1,174,128-256,14857,0.00014161060971673578,2.144764584954828e-05,False,505
1,175,128-256,92,0.0011023165425285697,1.70351704582572e-05,False,505
1,176,128-256,284,0.0009110590908676386,0.0002148768398910761,False,505
1,177,128-256,1124,0.03615804389119148,-0.011464636772871017,False,505
1,178,128-256,37018,0.047218047082424164,-0.0008337870240211487,False,505
1,179,128-256,90,0.00020323118951637298,6.774280336685479e-06,False,505
1,180,128-256,20,0.0009096298599615693,3.987888339906931e-05,False,505
1,181,128-256,15170,0.038727786391973495,-0.0034932829439640045,False,505
1,182,128-256,21,0.00011228884250158444,1.692141086095944e-05,False,505
1,183,128-256,92,0.000824230897706002,2.6959169190376997e-05,False,505
1,184,128-256,1124,8.654219709569588e-05,7.11508619133383e-07,False,505
1,185,128-256,15136,0.00042822727118618786,2.3869361029937863e-05,False,505
1,186,128-256,220,0.00022349244682118297,-7.296737749129534e-06,False,505
1,187,128-256,16,5.0424259825376794e-05,8.331953722517937e-07,False,505
1,188,128-256,17,2.253030106658116e-05,7.27151200408116e-06,False,505
1,189,128-256,284,0.0047726999036967754,0.0009179483167827129,False,505
1,190,128-256,1124,0.10749757289886475,-0.07528364658355713,False,505
1,191,128-256,37018,0.010637721978127956,-0.002509632147848606,False,505
1,192,128-256,90,0.0003228858404327184,-7.085473043844104e-06,False,505
1,193,128-256,20,0.0009539127349853516,-0.0037114620208740234,False,505
1,194,128-256,1124,0.0626949816942215,-0.012828394770622253,False,505
1,195,128-256,15136,0.0025032395496964455,-3.1626783311367035e-05,False,505
1,196,128-256,220,8.11782301752828e-05,1.6328376659657806e-05,False,505
1,197,128-256,17,0.016238689422607422,-0.05093812942504883,False,505
1,198,128-256,15170,-0.020486727356910706,0.008380994200706482,False,505
1,199,128-256,21,-0.11163032054901123,-0.05084502696990967,False,505
1,200,128-256,92,0.015310028567910194,-0.0033247675746679306,False,505
1,201,128-256,1124,0.09953033924102783,-0.0058525800704956055,False,505
1,202,128-256,15136,0.005708226468414068,-0.00015877792611718178,False,505
1,203,128-256,220,0.03991734981536865,0.0015796422958374023,False,505
1,204,128-256,18,-0.027656197547912598,0.04290616512298584,False,505
1,205,128-256,284,0.022576801478862762,-0.00036860257387161255,False,505
1,206,128-256,1124,0.05205260217189789,0.00023184716701507568,False,505
1,207,128-256,37018,0.001966211013495922,-1.552421599626541e-05,False,505
1,208,128-256,90,0.00031704644788987935,-1.8646911485120654e-05,False,505
1,209,128-256,16,0.01255577802658081,0.004821479320526123,False,505
1,210,128-256,15,0.0027487610932439566,-0.00017520436085760593,False,505
1,211,128-256,15170,0.01850585639476776,0.0021999329328536987,False,505
1,212,128-256,21,0.061434805393218994,0.030573904514312744,False,505
1,213,128-256,92,0.00130425242241472,2.632883843034506e-05,False,505
1,214,128-256,1124,0.007797280792146921,0.0008526244200766087,False,505
1,215,128-256,15136,0.0003657863999251276,2.8185691917315125e-05,False,505
1,216,128-256,220,0.0005310555570758879,7.710658246651292e-05,False,505
1,217,128-256,18,0.005575818475335836,0.0005995458923280239,False,505
1,218,128-256,284,0.0034149920102208853,5.233637057244778e-05,False,505
1,219,128-256,1124,-0.04528951644897461,0.005178928375244141,False,505
1,220,128-256,37018,0.00035255891270935535,3.5141129046678543e-06,False,505
1,221,128-256,90,8.570780482841656e-05,-2.030232280958444e-06,False,505
1,222,128-256,16,-0.051422715187072754,-0.02934706211090088,False,505
1,223,128-256,15,0.02914944477379322,-0.0017686765640974045,False,505
1,224,128-256,1124,0.008821249008178711,-0.015581369400024414,False,505
1,225,128-256,15136,0.0015867274487391114,-7.266586180776358e-05,False,505
1,226,128-256,220,0.0007500219508074224,0.0001129675074480474,False,505
1,227,128-256,18,-0.05159294605255127,0.0058220624923706055,False,505
1,228,128-256,15170,0.004123400431126356,0.00023240922018885612,False,505
1,229,128-256,21,0.030477305874228477,-0.0029508862644433975,False,505
1,230,128-256,92,0.0011131525970995426,6.411084905266762e-05,False,505
1,231,128-256,284,0.0025351073127239943,0.00010705250315368176,False,505
1,232,128-256,1124,-0.024016529321670532,0.016110271215438843,False,505
1,233,128-256,37018,0.000277123210253194,-1.3496901374310255e-06,False,505
1,234,128-256,90,9.548207890475169e-05,-3.7000500014983118e-06,False,505
1,235,128-256,18,0.0456392839550972,-0.000337354838848114,False,505
1,236,128-256,15,0.0011825718684121966,0.00010110519360750914,False,505
1,237,128-256,15170,0.0006126672378741205,8.037721272557974e-06,False,505
1,238,128-256,21,0.00042822727118618786,0.00013068088446743786,False,505
1,239,128-256,92,0.0008835464250296354,0.00016638333909213543,False,505
1,240,128-256,284,0.0015403084689751267,0.00019562768284231424,False,505
1,241,128-256,220,0.025219064205884933,-0.002294439822435379,False,505
1,242,128-256,20,0.0004213160718791187,3.412429941818118e-05,False,505
1,243,128-256,1124,0.046784043312072754,0.02978956699371338,False,505
1,244,128-256,15136,0.002319619059562683,0.013054177165031433,False,505
1,245,128-256,220,0.006117547862231731,0.0005881441757082939,False,505
1,246,128-256,16,0.07667946815490723,-0.008552312850952148,False,505
1,247,128-256,284,-0.043984368443489075,-0.0036210566759109497,False,505
1,248,128-256,220,0.047423046082258224,0.0002009086310863495,False,505
1,249,128-256,20,0.005573210772126913,0.0004920340143144131,False,505
1,250,128-256,1124,-0.103432297706604,-0.008638978004455566,False,505
1,251,128-256,15136,-0.05819696933031082,0.001756720244884491,False,505
1,252,128-256,220,0.0820007175207138,0.02841566503047943,False,505
1,253,128-256,16,0.05030488967895508,0.04566621780395508,False,505
1,254,128-256,284,0.053743988275527954,0.022860199213027954,False,505
1,255,128-256,220,0.05336601287126541,-0.002021484076976776,False,505
1,256,256-512,20,0.035761069506406784,0.005544852465391159,False,505
1,257,256-512,59,-0.027015209197998047,-0.1164088249206543,False,505
1,258,256-512,280,0.08481693267822266,-0.03602123260498047,False,505
1,259,256-512,8726,0.059055328369140625,-0.1750774383544922,False,505
1,260,256-512,688,0.14518451690673828,0.04134845733642578,False,505
